timestamp,source,confidence,duration,type
2026-03-29 20:56:57,CAMERA,25.24,0.0,DETECTED
2026-03-29 21:04:50,CAMERA,18.80,0.0,DETECTED
2026-03-29 22:04:19,CAMERA,22.99,0.0,DETECTED
2026-03-29 22:06:46,CAMERA,18.82,0.0,DETECTED
2026-03-29 22:06:46,CAMERA,20.71,0.0,DETECTED
2026-03-29 22:07:14,CAMERA,20.22,0.0,DETECTED
2026-03-29 22:09:28,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:11:14,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:11:41,CAMERA,25.55,0.0,DETECTED
2026-03-29 22:11:42,CAMERA,25.88,0.0,DETECTED
2026-03-29 22:12:02,CAMERA,14.76,0.0,DETECTED
2026-03-29 22:12:26,CAMERA,14.13,0.0,DETECTED
2026-03-29 22:12:32,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:32,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:32,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:32,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:32,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:32,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,22.10,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,22.93,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,21.55,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,21.55,0.0,DETECTED
2026-03-29 22:12:33,CAMERA,21.55,0.0,DETECTED
2026-03-29 22:13:16,CAMERA,30.74,0.0,DETECTED
2026-03-29 22:13:17,CAMERA,28.62,0.0,DETECTED
2026-03-29 22:13:23,CAMERA,22.76,0.0,DETECTED
2026-03-29 22:13:23,CAMERA,22.76,0.0,DETECTED
2026-03-29 22:14:01,CAMERA,25.69,0.0,DETECTED
2026-03-29 22:14:33,CAMERA,23.44,0.0,DETECTED
2026-03-29 22:14:34,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:14:40,CAMERA,40.50,0.0,DETECTED
2026-03-29 22:14:40,CAMERA,40.50,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,40.50,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,40.50,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,40.50,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,40.50,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:14:41,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:14:42,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:14:42,CAMERA,41.03,0.0,DETECTED
2026-03-29 22:15:36,CAMERA,16.62,0.0,DETECTED
2026-03-29 22:15:49,CAMERA,22.89,0.0,DETECTED
2026-03-29 22:15:58,CAMERA,32.28,0.0,DETECTED
2026-03-29 22:15:58,CAMERA,32.28,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,32.28,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,32.28,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,29.32,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,27.06,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,28.99,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,30.27,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,30.52,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,29.63,0.0,DETECTED
2026-03-29 22:15:59,CAMERA,29.56,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,32.14,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,31.86,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,34.79,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,34.25,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,36.18,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,31.76,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,32.75,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,30.55,0.0,DETECTED
2026-03-29 22:16:00,CAMERA,36.03,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,30.16,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,28.15,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,24.93,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,28.77,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,30.24,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,30.83,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,30.83,0.0,DETECTED
2026-03-29 22:16:01,CAMERA,30.21,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,30.21,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,30.21,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,30.21,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,30.41,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,27.32,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,28.70,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,27.09,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,28.55,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,23.64,0.0,DETECTED
2026-03-29 22:16:02,CAMERA,23.18,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,25.44,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,25.32,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,26.67,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,25.03,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,25.64,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,24.42,0.0,DETECTED
